MBARI ID	INST ID	WMO	float type	1st lon	1st lat	1st date	msg dir	NC template	Program	Region	tf Bfile	tf Dead	tf NO3	tf pH	tf Chl	tf OCR	max cycle msg file	max cycle file date	latest cycle msg file	latest cycle file date	max cycle proc	max cycle proc date
ua21298	21298	4903591	APEX	-153.315	45.972	06/23/2023 02:56	\\seaecho.shore.mbari.org\floats\UW\f21298\	16	GO-BGC	NPac	1	0	1	1	1	0	75	06/21/2024 03:22	75	06/21/2024 03:22	75	06/21/2024 09:42
ua21302	21302	5906583	APEX	160.959	-63.955	01/15/2023 12:16	\\seaecho.shore.mbari.org\floats\UW\f21302\	1	GO-BGC	SO	1	0	1	1	1	0	48	05/13/2024 14:48	48	05/13/2024 14:48	48	05/13/2024 19:54
ua21311	21311	5906547	APEX	-132.245	14.921	11/19/2022 11:17	\\seaecho.shore.mbari.org\floats\UW\f21311\	1	GO-BGC	NPac	1	1	1	1	1	0	5	12/30/2022 10:01	5	12/30/2022 10:01	5	12/30/2022 17:10
ua21441	21441	2903473	APEX	-27.553	-46.245	10/02/2023 07:19	\\seaecho.shore.mbari.org\floats\UW\f21441\	1	SOCCOM	SO	1	0	1	1	1	0	26	06/14/2024 12:02	26	06/14/2024 12:02	26	06/14/2024 18:26
ua21467	21467	5907050	APEX	65.038	-33.906	08/21/2023 22:21	\\seaecho.shore.mbari.org\floats\UW\f21467\	1	GO-BGC	IO	1	0	1	1	1	0	30	06/14/2024 20:13	30	06/14/2024 20:13	30	06/15/2024 01:50
ua21475	21475	5906560	APEX	-100.001	-66.902	01/13/2023 13:16	\\seaecho.shore.mbari.org\floats\UW\f21475\	1	SOCCOM	SO	1	0	1	1	1	0	52	06/22/2024 07:30	52	06/22/2024 07:30	51	06/12/2024 05:48
ua21479	21479	2903455	APEX	-149.871	-59.297	06/11/2023 06:55	\\seaecho.shore.mbari.org\floats\UW\f21479\	1	SOCCOM	SO	1	0	1	1	1	0	37	06/15/2024 15:05	37	06/15/2024 15:05	37	06/15/2024 21:28
ua21485	21485	2903454	APEX	141.801	-64.147	04/02/2023 07:49	\\seaecho.shore.mbari.org\floats\UW\f21485\	1	SOCCOM	SO	1	0	1	1	1	0	37	04/07/2024 16:03	37	04/07/2024 16:03	37	04/07/2024 22:27
ua21489	21489	5906561	APEX	-82.623	-59.998	01/17/2023 14:29	\\seaecho.shore.mbari.org\floats\UW\f21489\	1	SOCCOM	SO	1	0	1	1	1	0	51	06/15/2024 16:41	51	06/15/2024 16:41	51	06/15/2024 23:03
ua21499	21499	5907052	APEX	79.883	-64.548	03/07/2024 01:42	\\seaecho.shore.mbari.org\floats\UW\f21499\	1	SOCCOM	SO	1	0	1	1	1	0	11	06/17/2024 23:38	11	06/17/2024 23:38	11	06/18/2024 04:57
ua21519	21519	2903869	APEX	53.494	-33.945	08/29/2023 00:20	\\seaecho.shore.mbari.org\floats\UW\f21519\	1	SOCCOM	IO	1	0	1	1	1	0	30	06/21/2024 14:53	30	06/21/2024 14:53	30	06/21/2024 21:15
ua21535	21535	5907051	APEX	95.567	-33.999	08/06/2023 01:35	\\seaecho.shore.mbari.org\floats\UW\f21535\	1	SOCCOM	IO	1	0	1	1	1	0	32	06/19/2024 01:51	32	06/19/2024 01:51	32	06/19/2024 08:19
ua21546	21546	2903471	APEX	-75.867	-64.754	04/30/2024 08:31	\\seaecho.shore.mbari.org\floats\UW\f21546\	1	SOCCOM	SO	1	0	1	1	1	0	4	05/30/2024 19:17	4	05/30/2024 19:17	4	05/31/2024 01:41
ua21576	21576	4903745	APEX	84.351	-31.153	08/11/2023 07:31	\\seaecho.shore.mbari.org\floats\UW\f21576\	1	SOCCOM	IO	1	0	1	1	1	0	31	06/14/2024 07:18	31	06/14/2024 07:18	31	06/14/2024 13:27
ua21648	21648	4903750	APEX	115.001	-51.036	02/17/2024 22:03	\\seaecho.shore.mbari.org\floats\UW\f21648\	1	SOCCOM	SO	1	0	1	1	1	0	13	06/19/2024 21:33	13	06/19/2024 21:33	13	06/20/2024 03:28
ua21675	21675	2903456	APEX	-159.929	-55.053	06/09/2023 14:29	\\seaecho.shore.mbari.org\floats\UW\f21675\	1	SOCCOM	SO	1	0	1	1	1	0	37	06/14/2024 13:13	37	06/14/2024 13:13	37	06/14/2024 19:42
ua21792	21792	6990585	APEX	179.080	44.050	10/24/2023 05:42	\\seaecho.shore.mbari.org\floats\UW\f21792\	16	GO-BGC	NPac	1	0	1	1	1	0	24	06/16/2024 21:11	24	06/16/2024 21:11	24	06/17/2024 03:39
ua21803	21803	7900827	APEX	-169.992	-77.796	02/01/2023 19:10	\\seaecho.shore.mbari.org\floats\UW\f21803\	1	SOCCOM	SO	1	0	1	1	1	0	79	02/27/2024 00:01	79	02/27/2024 00:01	79	02/27/2024 07:25
ua21810	21810	1902646	APEX	179.075	32.522	10/30/2023 11:04	\\seaecho.shore.mbari.org\floats\UW\f21810\	1	GO-BGC	NPac	1	0	1	1	1	0	24	06/22/2024 20:55	24	06/22/2024 20:55	23	06/12/2024 19:18
ua21811	21811	5906549	APEX	-152.040	-20.005	12/06/2022 10:45	\\seaecho.shore.mbari.org\floats\UW\f21811\	1	GO-BGC	SPac	1	0	1	1	1	0	56	06/23/2024 08:22	56	06/23/2024 08:22	55	06/13/2024 07:46
ua21818	21818	5907058	APEX	-176.429	56.024	10/11/2023 21:03	\\seaecho.shore.mbari.org\floats\UW\f21818\	1	GO-BGC	NPac	1	0	1	1	1	0	25	06/14/2024 20:45	25	06/14/2024 20:45	25	06/15/2024 03:13
ua21827	21827	5906575	APEX	-99.038	-20.011	12/27/2022 19:42	\\seaecho.shore.mbari.org\floats\UW\f21827\	1	GO-BGC	SPac	1	0	1	1	1	0	53	06/14/2024 02:31	53	06/14/2024 02:31	53	06/14/2024 09:01
ua21838	21838	7900825	APEX	-179.980	-74.902	01/27/2023 22:18	\\seaecho.shore.mbari.org\floats\UW\f21838\	1	SOCCOM	SO	1	0	1	1	1	0	76	03/07/2024 09:31	76	03/07/2024 09:31	76	03/07/2024 17:00
ua21839	21839	6990584	APEX	179.005	47.986	10/19/2023 21:33	\\seaecho.shore.mbari.org\floats\UW\f21839\	16	GO-BGC	NPac	1	0	1	1	1	0	25	06/23/2024 02:36	25	06/23/2024 02:36	24	06/13/2024 02:30
ua21844	21844	5906577	APEX	-127.484	-20.058	01/03/2023 22:46	\\seaecho.shore.mbari.org\floats\UW\f21844\	1	GO-BGC	SPac	1	0	1	1	1	0	53	06/21/2024 23:25	53	06/21/2024 23:25	52	06/11/2024 22:47
ua21848	21848	2903864	APEX	94.425	-45.757	03/21/2024 06:01	\\seaecho.shore.mbari.org\floats\UW\f21848\	1	GO-BGC	SO	1	0	1	1	1	0	10	06/21/2024 15:45	10	06/21/2024 15:45	10	06/21/2024 22:07
ua21857	21857	4903747	APEX	105.514	-31.019	07/29/2023 18:30	\\seaecho.shore.mbari.org\floats\UW\f21857\	1	SOCCOM	IO	1	0	1	1	1	0	33	06/22/2024 14:16	33	06/22/2024 14:16	32	06/12/2024 14:16
ua21861	21861	2903860	APEX	177.859	27.438	11/02/2023 03:35	\\seaecho.shore.mbari.org\floats\UW\f21861\	1	GO-BGC	NPac	1	0	1	1	1	0	23	06/15/2024 09:23	23	06/15/2024 09:23	23	06/15/2024 15:57
ua21865	21865	2903865	APEX	91.255	-49.254	03/19/2024 05:01	\\seaecho.shore.mbari.org\floats\UW\f21865\	1	GO-BGC	SO	1	0	1	1	1	0	10	06/19/2024 18:42	10	06/19/2024 18:42	10	06/20/2024 00:12
ua21871	21871	7900824	APEX	175.515	-74.900	01/26/2023 11:54	\\seaecho.shore.mbari.org\floats\UW\f21871\	1	SOCCOM	SO	1	0	1	1	1	0	79	03/11/2024 19:55	79	03/11/2024 19:55	79	03/12/2024 00:37
ua21874	21874	5906574	APEX	-99.031	-12.990	12/25/2022 19:17	\\seaecho.shore.mbari.org\floats\UW\f21874\	1	GO-BGC	SPac	1	0	1	1	1	0	54	06/23/2024 19:28	54	06/23/2024 19:28	53	06/13/2024 18:25
ua21883	21883	4903587	APEX	-155.729	35.019	06/20/2023 03:44	\\seaecho.shore.mbari.org\floats\UW\f21883\	15	GO-BGC	NPac	1	0	1	1	1	1	78	06/21/2024 17:34	78	06/21/2024 17:34	78	06/22/2024 00:06
ua21888	21888	7900823	APEX	-162.265	-77.409	02/07/2023 00:56	\\seaecho.shore.mbari.org\floats\UW\f21888\	1	SOCCOM	SO	1	0	1	1	1	0	77	02/22/2024 21:56	77	02/22/2024 21:56	77	02/23/2024 05:09
ua21891	21891	5906572	APEX	-124.011	-12.963	12/18/2022 01:10	\\seaecho.shore.mbari.org\floats\UW\f21891\	1	GO-BGC	SPac	1	0	1	1	1	0	54	06/15/2024 16:06	54	06/15/2024 16:06	54	06/15/2024 22:12
ua21900	21900	5906570	APEX	-143.056	-25.527	12/03/2022 03:28	\\seaecho.shore.mbari.org\floats\UW\f21900\	1	GO-BGC	SPac	1	0	1	1	1	0	56	06/19/2024 17:20	56	06/19/2024 17:20	56	06/19/2024 23:52
ua21902	21902	2903453	APEX	144.955	-58.978	03/31/2023 19:58	\\seaecho.shore.mbari.org\floats\UW\f21902\	1	SOCCOM	SO	1	0	1	1	1	0	44	06/16/2024 08:26	44	06/16/2024 08:26	44	06/16/2024 14:51
ua21905	21905	2903870	APEX	83.737	-56.536	03/13/2024 01:29	\\seaecho.shore.mbari.org\floats\UW\f21905\	1	SOCCOM	SO	1	0	1	1	1	0	11	06/22/2024 18:06	11	06/22/2024 18:06	10	06/12/2024 19:38
ua21910	21910	4903590	APEX	-151.684	52.004	06/24/2023 16:59	\\seaecho.shore.mbari.org\floats\UW\f21910\	17	GO-BGC	NPac	0	0	1	1	1	0	74	06/21/2024 08:28	74	06/21/2024 08:28	74	06/21/2024 14:58
ua21939	21939	4903748	APEX	179.046	45.499	10/23/2023 05:46	\\seaecho.shore.mbari.org\floats\UW\f21939\	1	GO-BGC	NPac	1	0	1	1	1	0	24	06/16/2024 10:59	24	06/16/2024 10:59	24	06/16/2024 17:23
ua21951	21951	5906581	APEX	161.094	-59.995	01/14/2023 19:47	\\seaecho.shore.mbari.org\floats\UW\f21951\	1	GO-BGC	SO	1	0	1	1	1	0	52	06/23/2024 04:54	52	06/23/2024 04:54	51	06/13/2024 03:06
ua21960	21960	2903871	APEX	87.300	-53.428	03/17/2024 06:34	\\seaecho.shore.mbari.org\floats\UW\f21960\	1	SOCCOM	SO	1	0	1	1	1	0	5	04/27/2024 14:22	5	04/27/2024 14:22		
ua21977	21977	5907054	APEX	115.021	-36.130	03/01/2024 16:02	\\seaecho.shore.mbari.org\floats\UW\f21977\	15	SOCCOM	SO	1	0	1	1	1	1	12	06/22/2024 21:08	12	06/22/2024 21:08	11	06/12/2024 19:04
ua21984	21984	5906576	APEX	-111.016	-20.003	12/30/2022 20:05	\\seaecho.shore.mbari.org\floats\UW\f21984\	1	GO-BGC	SPac	1	0	1	1	1	0	53	06/17/2024 10:00	53	06/17/2024 10:00	53	06/17/2024 16:03
ua21986	21986	4903751	APEX	94.922	-39.999	03/24/2024 03:21	\\seaecho.shore.mbari.org\floats\UW\f21986\	16	GO-BGC	SO	1	0	1	1	1	0	9	06/14/2024 09:27	9	06/14/2024 09:27	9	06/14/2024 13:22
ua21996	21996	5906571	APEX	-134.482	-13.022	12/14/2022 23:48	\\seaecho.shore.mbari.org\floats\UW\f21996\	1	GO-BGC	SPac	1	0	1	1	1	0	55	06/22/2024 20:39	55	06/22/2024 20:39	54	06/12/2024 19:44
ua22080	22080	6990583	APEX	114.976	-54.363	02/15/2024 20:03	\\seaecho.shore.mbari.org\floats\UW\f22080\	1	SOCCOM	SO	1	0	1	1	1	0	13	06/17/2024 20:37	13	06/17/2024 20:37	13	06/18/2024 02:55
ua22127	22127	7902100	APEX	-67.367	-61.957	05/03/2024 23:52	\\seaecho.shore.mbari.org\floats\UW\f22127\	1	GO-BGC	SO	1	0	1	1	1	0	5	06/13/2024 16:26	5	06/13/2024 16:26	5	06/13/2024 22:55
ua22185	22185	1902648	APEX	-161.034	-64.999	04/18/2024 21:56	\\seaecho.shore.mbari.org\floats\UW\f22185\	1	GO-BGC	SO	1	0	1	1	1	0	7	06/19/2024 06:19	7	06/19/2024 06:19	6	06/09/2024 03:34
ua22213	22213	2903854	APEX	114.484	-32.633	07/24/2023 06:31	\\seaecho.shore.mbari.org\floats\UW\f22213\	1	GO-BGC	IO	1	0	1	1	1	0	33	06/16/2024 02:25	33	06/16/2024 02:25	33	06/16/2024 08:52
ua22372	22372	4903756	APEX	-145.023	-68.021	04/20/2024 19:36	\\seaecho.shore.mbari.org\floats\UW\f22372\	1	GO-BGC	SO	1	0	1	1	1	0	4	05/21/2024 05:55	4	05/21/2024 05:55	4	05/21/2024 12:19
ua22496	22496	2903872	APEX	115.066	-58.593	02/08/2024 16:03	\\seaecho.shore.mbari.org\floats\UW\f22496\	1	SOCCOM	SO	1	0	1	1	1	0	14	06/20/2024 21:23	14	06/20/2024 21:23	14	06/21/2024 03:48
ua22537	22537	6990587	APEX	150.030	-63.006	01/11/2024 22:00	\\seaecho.shore.mbari.org\floats\UW\f22537\	1	SOCCOM	SO	1	0	1	1	1	0	16	06/13/2024 15:41	16	06/13/2024 15:41	16	06/13/2024 21:13
ua22725	22725	1902643	APEX	115.083	-46.094	02/22/2024 08:18	\\seaecho.shore.mbari.org\floats\UW\f22725\	1	SOCCOM	SO	1	0	1	1	1	0	12	06/14/2024 00:56	12	06/14/2024 00:56	12	06/14/2024 07:26
ua22751	22751	6990582	APEX	139.674	-64.542	01/22/2024 08:26	\\seaecho.shore.mbari.org\floats\UW\f22751\	1	SOCCOM	SO	1	0	1	1	1	0	9	04/13/2024 11:49	9	04/13/2024 11:49	8	04/03/2024 10:21
ua22912	22912	4903757	APEX	-104.963	-60.993	04/26/2024 08:55	\\seaecho.shore.mbari.org\floats\UW\f22912\	1	GO-BGC	SO	1	0	1	1	1	0	6	06/16/2024 06:45	6	06/16/2024 06:45	6	06/16/2024 13:19
ua22958	22958	4903755	APEX	-164.471	-61.490	04/17/2024 18:41	\\seaecho.shore.mbari.org\floats\UW\f22958\	1	GO-BGC	SO	1	0	1	1	1	0	7	06/17/2024 22:40	7	06/17/2024 22:40	7	06/18/2024 05:02
ua23596	23596	3902557	APEX	115.048	-61.487	02/06/2024 10:32	\\seaecho.shore.mbari.org\floats\UW\f23596\	1	SOCCOM	SO	1	0	1	1	1	0	14	06/18/2024 12:08	14	06/18/2024 12:08	14	06/18/2024 18:37
ua23599	23599	1902651	APEX	114.983	-42.934	02/25/2024 03:57	\\seaecho.shore.mbari.org\floats\UW\f23599\	15	SOCCOM	SO	1	0	1	1	1	1	12	06/16/2024 23:56	12	06/16/2024 23:56	12	06/17/2024 05:19
wn1200	1200	4903273	NAVIS	-64.113	31.759	01/14/2022 23:53	\\seaecho.shore.mbari.org\floats\WHOI\wn1200\	6	UW	NAtl	1	0	1	1	1	0	109	06/18/2024 00:31	109	06/18/2024 00:31	109	06/18/2024 07:09
wn1201	1201	1902303	NAVIS	-14.742	49.236	05/06/2021 02:17	\\seaecho.shore.mbari.org\floats\WHOI\wn1201\	6	EXPORTS	NAtl	1	0	1	1	1	0	111	05/10/2023 15:25	111	05/10/2023 15:25	111	05/10/2023 22:02
wn1203	1203	1902304	NAVIS	-14.777	48.989	05/06/2021 04:03	\\seaecho.shore.mbari.org\floats\WHOI\wn1203\	6	EXPORTS	NAtl	1	0	1	1	1	0	166	06/19/2024 13:48	166	06/19/2024 13:48	166	06/19/2024 20:24
wn1343	1343	4903456	NAVIS	-68.356	36.813	09/11/2022 17:17	\\seaecho.shore.mbari.org\floats\WHOI\wn1343\	6	GO-BGC	NAtl	1	0	1	1	1	0	66	06/22/2024 08:50	66	06/22/2024 08:50	65	06/12/2024 15:15
wn1344	1344	4903457	NAVIS	-64.376	31.822	09/20/2022 02:29	\\seaecho.shore.mbari.org\floats\WHOI\wn1344\	6	GO-BGC	NAtl	1	1	1	1	1	0	139	05/27/2024 02:21	139	05/27/2024 02:21	117	02/14/2024 16:35
wn1345	1345	1902380	NAVIS	-38.048	18.224	01/18/2022 17:23	\\seaecho.shore.mbari.org\floats\WHOI\wn1345\	6	GO-BGC	NAtl	1	0	1	1	1	0	89	06/15/2024 08:39	89	06/15/2024 08:39	89	06/15/2024 15:19
wn1346	1346	4903365	NAVIS	-39.421	59.916	08/13/2021 14:20	\\seaecho.shore.mbari.org\floats\WHOI\wn1346\	6	GO-BGC	NAtl	1	0	1	1	1	0	105	06/18/2024 01:01	105	06/18/2024 01:01	105	06/18/2024 07:42
wn1347	1347	1902381	NAVIS	-33.511	17.283	01/17/2022 19:18	\\seaecho.shore.mbari.org\floats\WHOI\wn1347\	6	GO-BGC	NAtl	1	0	1	1	1	0	89	06/14/2024 20:01	89	06/14/2024 20:01	89	06/15/2024 02:38
wn1348	1348	1902382	NAVIS	-30.500	16.645	01/17/2022 04:13	\\seaecho.shore.mbari.org\floats\WHOI\wn1348\	6	GO-BGC	NAtl	1	0	1	1	1	0	90	06/23/2024 15:43	90	06/23/2024 15:43	89	06/13/2024 23:13
wn1349	1349	4903458	NAVIS	-51.005	14.697	10/16/2022 14:44	\\seaecho.shore.mbari.org\floats\WHOI\wn1349\	6	GO-BGC	NAtl	1	0	1	1	1	0	62	06/17/2024 20:14	62	06/17/2024 20:14	62	06/18/2024 02:36
wn1350	1350	4903459	NAVIS	-38.028	4.219	11/07/2022 19:51	\\seaecho.shore.mbari.org\floats\WHOI\wn1350\	6	GO-BGC	EQAtl	1	0	1	1	1	0	60	06/20/2024 00:23	60	06/20/2024 00:23	60	06/20/2024 07:00
wn1351	1351	1902383	NAVIS	-59.045	22.389	01/22/2022 19:53	\\seaecho.shore.mbari.org\floats\WHOI\wn1351\	6	GO-BGC	NAtl	1	0	1	1	1	0	89	06/20/2024 07:38	89	06/20/2024 07:38	89	06/20/2024 14:18
wn1352	1352	1902384	NAVIS	-42.510	19.119	01/19/2022 13:19	\\seaecho.shore.mbari.org\floats\WHOI\wn1352\	6	GO-BGC	NAtl	1	0	1	1	1	0	89	06/17/2024 01:01	89	06/17/2024 01:01	89	06/17/2024 07:39
wn1353	1353	4903460	NAVIS	-23.000	-1.999	11/13/2022 14:15	\\seaecho.shore.mbari.org\floats\WHOI\wn1353\	0	GO-BGC	EQAtl	1	1	1	1	1	0	0	11/13/2022 14:44	0	11/13/2022 14:44		
wn1354	1354	4903485	NAVIS	-23.368	29.890	04/20/2023 11:30	\\seaecho.shore.mbari.org\floats\WHOI\wn1354\	6	GO-BGC	NAtl	1	0	1	1	1	0	44	06/22/2024 14:14	44	06/22/2024 14:14	43	06/12/2024 20:21
wn1355	1355	1902385	NAVIS	-67.925	24.253	01/24/2022 12:37	\\seaecho.shore.mbari.org\floats\WHOI\wn1355\	6	GO-BGC	NAtl	1	0	1	1	1	0	89	06/21/2024 23:18	89	06/21/2024 23:18	88	06/12/2024 05:11
wn1356	1356	4903486	NAVIS	-25.759	4.498	03/18/2023 14:53	\\seaecho.shore.mbari.org\floats\WHOI\wn1356\	6	GO-BGC	NAtl	1	0	1	1	1	0	47	06/19/2024 07:18	47	06/19/2024 07:18	47	06/19/2024 13:39
wn1357	1357	4903274	NAVIS	-64.110	31.762	01/15/2022 01:17	\\seaecho.shore.mbari.org\floats\WHOI\wn1357\	6	UW	NAtl	1	0	1	1	1	0	117	06/13/2024 22:54	117	06/13/2024 22:54	117	06/14/2024 05:33
wn1358	1358	1902490	NAVIS	1.701	-27.518	03/01/2024 06:32	\\seaecho.shore.mbari.org\floats\WHOI\wn1358\	6	GO-BGC	SAtl	1	0	1	1	1	0	12	06/18/2024 07:11	12	06/18/2024 07:11	12	06/18/2024 13:40
wn1359	1359	4903462	NAVIS	-48.557	8.331	11/05/2022 10:25	\\seaecho.shore.mbari.org\floats\WHOI\wn1359\	6	GO-BGC	EQAtl	1	0	1	1	1	0	60	06/19/2024 02:21	60	06/19/2024 02:21	60	06/19/2024 08:59
wn1360	1360	4903463	NAVIS	-22.980	6.050	11/18/2022 08:11	\\seaecho.shore.mbari.org\floats\WHOI\wn1360\	6	GO-BGC	EQAtl	1	0	1	1	1	0	59	06/20/2024 11:42	59	06/20/2024 11:42	59	06/20/2024 18:07
wn1361	1361	4903487	NAVIS	-26.534	24.578	03/30/2023 14:50	\\seaecho.shore.mbari.org\floats\WHOI\wn1361\	6	GO-BGC	NAtl	1	0	1	1	1	0	46	06/19/2024 19:18	46	06/19/2024 19:18	46	06/20/2024 01:55
wn1474	1474	4903488	NAVIS	-19.872	53.110	05/04/2023 06:10	\\seaecho.shore.mbari.org\floats\WHOI\wn1474\	6	GO-BGC	NAtl	1	0	1	1	1	0	42	06/15/2024 07:26	42	06/15/2024 07:26	42	06/15/2024 11:11
wn1475	1475	4903489	NAVIS	-25.090	-4.506	03/11/2023 13:47	\\seaecho.shore.mbari.org\floats\WHOI\wn1475\	6	GO-BGC	NAtl	1	0	1	1	1	0	48	06/21/2024 22:17	48	06/21/2024 22:17	47	06/12/2024 05:16
wn1476	1476	4903532	NAVIS	-19.866	59.934	05/07/2023 07:45	\\seaecho.shore.mbari.org\floats\WHOI\wn1476\	6	GO-BGC	NAtl	1	0	1	1	1	0	42	06/17/2024 13:59	42	06/17/2024 13:59	42	06/17/2024 20:35
wn1477	1477	4903533	NAVIS	-20.021	43.974	04/29/2023 07:28	\\seaecho.shore.mbari.org\floats\WHOI\wn1477\	6	GO-BGC	NAtl	1	0	1	1	1	0	43	06/19/2024 22:08	43	06/19/2024 22:08	43	06/20/2024 04:50
wn1482	1482	1902453	NAVIS	64.636	-0.964	06/01/2023 20:59	\\seaecho.shore.mbari.org\floats\WHOI\wn1482\	6	GO-BGC	IO	1	0	1	1	1	0	39	06/15/2024 14:23	39	06/15/2024 14:23	39	06/15/2024 21:03
wn1483	1483	1902491	NAVIS	0.367	-51.959	03/17/2024 17:29	\\seaecho.shore.mbari.org\floats\WHOI\wn1483\	6	GO-BGC	SAtl	1	0	1	1	1	0	10	06/15/2024 11:43	10	06/15/2024 11:43	10	06/15/2024 18:07
wn1484	1484	1902454	NAVIS	66.414	3.912	06/03/2023 04:24	\\seaecho.shore.mbari.org\floats\WHOI\wn1484\	6	GO-BGC	IO	1	0	1	1	1	0	39	06/17/2024 04:04	39	06/17/2024 04:04	39	06/17/2024 10:42
wn1485	1485	1902455	NAVIS	65.614	1.976	06/02/2023 14:23	\\seaecho.shore.mbari.org\floats\WHOI\wn1485\	6	GO-BGC	IO	1	0	1	1	1	0	39	06/15/2024 18:29	39	06/15/2024 18:29	39	06/16/2024 01:08
wn1486	1486	1902458	NAVIS	67.849	12.471	06/14/2023 08:06	\\seaecho.shore.mbari.org\floats\WHOI\wn1486\	6	GO-BGC	IO	1	0	1	1	1	0	38	06/18/2024 01:20	38	06/18/2024 01:20	38	06/18/2024 07:52
wn1487	1487	1902459	NAVIS	53.754	-27.843	04/21/2023 03:24	\\seaecho.shore.mbari.org\floats\WHOI\wn1487\	6	GO-BGC	IO	1	1	1	1	1	0	17	09/27/2023 11:33	17	09/27/2023 11:33	17	09/27/2023 17:13
wn1488	1488	1902456	NAVIS	61.848	-27.044	05/09/2023 03:21	\\seaecho.shore.mbari.org\floats\WHOI\wn1488\	6	GO-BGC	IO	1	0	1	1	1	0	42	06/21/2024 01:47	42	06/21/2024 01:47	42	06/21/2024 08:26
wn1489	1489	1902492	NAVIS	-3.051	1.383	02/11/2024 15:24	\\seaecho.shore.mbari.org\floats\WHOI\wn1489\	6	GO-BGC	SAtl	1	0	1	1	1	0	14	06/20/2024 06:33	14	06/20/2024 06:33	14	06/20/2024 13:13
wn1490	1490	1902457	NAVIS	68.380	6.962	06/04/2023 01:34	\\seaecho.shore.mbari.org\floats\WHOI\wn1490\	6	GO-BGC	IO	1	0	1	1	1	0	39	06/17/2024 00:49	39	06/17/2024 00:49	39	06/17/2024 07:16
wn1528	1528	4903571	NAVIS	-23.152	20.452	03/11/2024 04:43	\\seaecho.shore.mbari.org\floats\WHOI\wn1528\	6	GO-BGC	NAtl	1	0	1	1	1	0	11	06/18/2024 15:33	11	06/18/2024 15:33	10	06/08/2024 22:05
wn1529	1529	1902489	NAVIS	-85.530	0.636	05/11/2024 18:17	\\seaecho.shore.mbari.org\floats\WHOI\wn1529\	6	GO-BGC	EQPac	1	0	1	1	1	0	5	06/20/2024 06:02	5	06/20/2024 06:02	5	06/20/2024 12:43
wn1530	1530	1902493	NAVIS	1.433	-31.494	03/03/2024 11:00	\\seaecho.shore.mbari.org\floats\WHOI\wn1530\	6	GO-BGC	SAtl	1	0	1	1	1	0	12	06/21/2024 01:03	12	06/21/2024 01:03	12	06/21/2024 07:14
wn1531	1531	4903570	NAVIS	-64.170	31.744	12/14/2023 20:02	\\seaecho.shore.mbari.org\floats\WHOI\wn1531\	6	NOT DEFINED	NAtl	1	0	1	1	1	0	20	06/20/2024 18:33	20	06/20/2024 18:33	20	06/21/2024 01:05
wn1542	1542	1902500	NAVIS	1.408	-23.491	02/28/2024 00:11	\\seaecho.shore.mbari.org\floats\WHOI\wn1542\	6	GO-BGC	SAtl	1	0	1	1	1	0	12	06/15/2024 22:41	12	06/15/2024 22:41	12	06/16/2024 04:42
wn1556	1556	1902501	NAVIS	-89.352	-5.545	05/13/2024 21:19	\\seaecho.shore.mbari.org\floats\WHOI\wn1556\	6	GO-BGC	EQPac	1	0	1	1	1	0	5	06/22/2024 08:04	5	06/22/2024 08:04	4	06/12/2024 16:35
wn1557	1557	1902494	NAVIS	0.754	-47.331	03/14/2024 21:16	\\seaecho.shore.mbari.org\floats\WHOI\wn1557\	6	GO-BGC	SAtl	1	0	1	1	1	0	15	06/16/2024 21:16	15	06/16/2024 21:16	14	06/07/2024 01:52
wn1558	1558	1902495	NAVIS	1.234	-19.519	02/25/2024 16:12	\\seaecho.shore.mbari.org\floats\WHOI\wn1558\	6	GO-BGC	SAtl	1	0	1	1	1	0	13	06/23/2024 12:40	13	06/23/2024 12:40	12	06/13/2024 20:00
wn1559	1559	1902496	NAVIS	0.959	-15.531	02/23/2024 08:10	\\seaecho.shore.mbari.org\floats\WHOI\wn1559\	6	GO-BGC	SAtl	1	0	1	1	1	0	13	06/21/2024 09:14	13	06/21/2024 09:14	13	06/21/2024 15:56
wn1560	1560	1902497	NAVIS	0.801	-11.482	02/20/2024 22:24	\\seaecho.shore.mbari.org\floats\WHOI\wn1560\	6	GO-BGC	SAtl	1	0	1	1	1	0	13	06/19/2024 03:23	13	06/19/2024 03:23	13	06/19/2024 10:01
wn1561	1561	1902498	NAVIS	-1.108	-7.503	02/18/2024 09:34	\\seaecho.shore.mbari.org\floats\WHOI\wn1561\	6	GO-BGC	SAtl	1	0	1	1	1	0	13	06/16/2024 14:34	13	06/16/2024 14:34	13	06/16/2024 21:10
wn1562	1562	1902499	NAVIS	-3.151	-3.517	02/16/2024 02:11	\\seaecho.shore.mbari.org\floats\WHOI\wn1562\	6	GO-BGC	SAtl	1	0	1	1	1	0	13	06/14/2024 12:14	13	06/14/2024 12:14	13	06/14/2024 18:39
